WLCverse,curr,ckind
17545,c71383,Clauses without predication
17545,c71384,Verbal clauses
17546,c71385,Verbal clauses
17546,c71386,Clauses without predication
17546,c71387,Verbal clauses
17546,c71388,Verbal clauses
17546,c71389,Verbal clauses
17546,c71390,Clauses without predication
17547,c71391,Clauses without predication
17547,c71392,Verbal clauses
17548,c71393,Verbal clauses
17548,c71394,Verbal clauses
17548,c71395,Clauses without predication
17548,c71396,Verbal clauses
17549,c71397,Verbal clauses
17549,c71398,Clauses without predication
17549,c71399,Verbal clauses
17550,c71400,Verbal clauses
17550,c71401,Verbal clauses
17551,c71402,Verbal clauses
17551,c71403,Verbal clauses
17552,c71404,Nominal clauses
17552,c71405,Clauses without predication
17552,c71406,Verbal clauses
17552,c71407,Verbal clauses
17552,c71408,Verbal clauses
17552,c71409,Verbal clauses
17553,c71410,Verbal clauses
17553,c71411,Clauses without predication
17554,c71412,Verbal clauses
17554,c71413,Clauses without predication
17554,c71414,Verbal clauses
17554,c71415,Verbal clauses
17555,c71416,Verbal clauses
17555,c71417,Verbal clauses
17555,c71418,Verbal clauses
17555,c71419,Verbal clauses
17556,c71420,Verbal clauses
17556,c71421,Nominal clauses
17556,c71422,Verbal clauses
17556,c71423,Nominal clauses
17556,c71424,Verbal clauses
17556,c71425,Nominal clauses
17556,c71426,Nominal clauses
17557,c71427,Verbal clauses
17557,c71428,Verbal clauses
17557,c71429,Verbal clauses
17558,c71430,Verbal clauses
17558,c71431,Verbal clauses
17558,c71432,Verbal clauses
17559,c71433,Nominal clauses
17559,c71434,Clauses without predication
17559,c71435,Nominal clauses
17559,c71436,Verbal clauses
17559,c71437,Verbal clauses
17560,c71438,Verbal clauses
17560,c71439,Verbal clauses
17560,c71440,Clauses without predication
17561,c71441,Verbal clauses
17561,c71442,Clauses without predication
17561,c71443,Verbal clauses
17562,c71444,Nominal clauses
17562,c71445,Verbal clauses
17562,c71446,Nominal clauses
17563,c71447,Verbal clauses
17563,c71448,Verbal clauses
17564,c71449,Verbal clauses
17564,c71450,Verbal clauses
17565,c71451,Verbal clauses
17565,c71452,Verbal clauses
17565,c71453,Verbal clauses
17565,c71454,Verbal clauses
17565,c71455,Verbal clauses
17566,c71456,Verbal clauses
17566,c71457,Verbal clauses
17566,c71458,Nominal clauses
17566,c71459,Verbal clauses
17566,c71460,Nominal clauses
17567,c71461,Verbal clauses
17567,c71462,Clauses without predication
17567,c71463,Verbal clauses
17567,c71464,Nominal clauses
17567,c71465,Nominal clauses
17568,c71466,Verbal clauses
17568,c71467,Verbal clauses
17568,c71468,Verbal clauses
17568,c71469,Verbal clauses
17569,c71470,Verbal clauses
17569,c71471,Verbal clauses
17569,c71472,Verbal clauses
17569,c71473,Verbal clauses
17570,c71474,Nominal clauses
17570,c71475,Clauses without predication
17570,c71476,Verbal clauses
17570,c71477,Verbal clauses
17570,c71478,Verbal clauses
17571,c71479,Verbal clauses
17571,c71480,Verbal clauses
17572,c71481,Verbal clauses
17572,c71482,Verbal clauses
17572,c71483,Verbal clauses
17573,c71484,Verbal clauses
17573,c71485,Verbal clauses
17574,c71486,Verbal clauses
17574,c71487,Verbal clauses
17574,c71488,Verbal clauses
17575,c71489,Verbal clauses
17575,c71490,Nominal clauses
17575,c71491,Clauses without predication
17576,c71492,Verbal clauses
17576,c71493,Verbal clauses
17576,c71494,Clauses without predication
17576,c71495,Verbal clauses
17576,c71496,Verbal clauses
17576,c71497,Verbal clauses
17577,c71498,Verbal clauses
17577,c71499,Verbal clauses
17577,c71500,Verbal clauses
17577,c71501,Verbal clauses
17577,c71502,Verbal clauses
17578,c71503,Verbal clauses
17578,c71504,Clauses without predication
17578,c71505,Verbal clauses
17579,c71506,Verbal clauses
17579,c71507,Verbal clauses
17579,c71508,Nominal clauses
17579,c71509,Nominal clauses
17579,c71510,Verbal clauses
17580,c71511,Verbal clauses
17580,c71512,Clauses without predication
17580,c71513,Verbal clauses
17580,c71514,Verbal clauses
17581,c71515,Verbal clauses
17581,c71516,Verbal clauses
17581,c71517,Nominal clauses
17582,c71518,Nominal clauses
17582,c71519,Verbal clauses
17582,c71520,Verbal clauses
17582,c71521,Clauses without predication
17583,c71522,Nominal clauses
17583,c71523,Nominal clauses
17583,c71524,Verbal clauses
17583,c71525,Verbal clauses
17584,c71526,Clauses without predication
17584,c71527,Nominal clauses
17584,c71528,Verbal clauses
17584,c71529,Clauses without predication
17584,c71530,Verbal clauses
17585,c71531,Verbal clauses
17585,c71532,Nominal clauses
17586,c71533,Clauses without predication
17586,c71534,Verbal clauses
17586,c71535,Verbal clauses
17586,c71536,Verbal clauses
17586,c71537,Verbal clauses
17587,c71538,Verbal clauses
17587,c71539,Verbal clauses
17587,c71540,Verbal clauses
17587,c71541,Verbal clauses
17588,c71542,Verbal clauses
17588,c71543,Verbal clauses
17588,c71544,Verbal clauses
17588,c71545,Clauses without predication
17589,c71546,Verbal clauses
17589,c71547,Nominal clauses
17590,c71548,Clauses without predication
17590,c71549,Verbal clauses
17590,c71550,Verbal clauses
17591,c71551,Verbal clauses
17591,c71552,Verbal clauses
17592,c71553,Verbal clauses
17592,c71554,Verbal clauses
17592,c71555,Verbal clauses
17592,c71556,Nominal clauses
17593,c71557,Nominal clauses
17593,c71558,Verbal clauses
17593,c71559,Nominal clauses
17593,c71560,Verbal clauses
17594,c71561,Nominal clauses
17594,c71562,Verbal clauses
17594,c71563,Verbal clauses
17594,c71564,Verbal clauses
17595,c71565,Verbal clauses
17595,c71566,Nominal clauses
17595,c71567,Nominal clauses
17595,c71568,Nominal clauses
17596,c71569,Nominal clauses
17596,c71570,Nominal clauses
17596,c71571,Nominal clauses
17596,c71572,Nominal clauses
17597,c71573,Nominal clauses
17597,c71574,Verbal clauses
17597,c71575,Clauses without predication
17597,c71576,Verbal clauses
17598,c71577,Verbal clauses
17598,c71578,Verbal clauses
17599,c71579,Nominal clauses
17599,c71580,Nominal clauses
17599,c71581,Nominal clauses
17600,c71582,Verbal clauses
17600,c71583,Verbal clauses
17601,c71584,Verbal clauses
17602,c71585,Verbal clauses
17602,c71586,Clauses without predication
17602,c71587,Verbal clauses
17603,c71588,Verbal clauses
17603,c71589,Verbal clauses
17604,c71590,Nominal clauses
17604,c71591,Nominal clauses
17605,c71592,Nominal clauses
17605,c71593,Nominal clauses
17606,c71594,Verbal clauses
17606,c71595,Clauses without predication
17606,c71596,Verbal clauses
17606,c71597,Verbal clauses
17607,c71598,Verbal clauses
17607,c71599,Verbal clauses
17608,c71600,Verbal clauses
17609,c71601,Nominal clauses
17609,c71602,Nominal clauses
17610,c71603,Verbal clauses
17610,c71604,Verbal clauses
17610,c71605,Verbal clauses
17610,c71606,Verbal clauses
17611,c71607,Verbal clauses
17611,c71608,Verbal clauses
17612,c71609,Verbal clauses
17612,c71610,Verbal clauses
17613,c71611,Nominal clauses
17613,c71612,Nominal clauses
17614,c71613,Nominal clauses
17614,c71614,Verbal clauses
17614,c71615,Clauses without predication
17614,c71616,Verbal clauses
17615,c71617,Verbal clauses
17615,c71618,Verbal clauses
17615,c71619,Verbal clauses
17616,c71620,Verbal clauses
17616,c71621,Verbal clauses
17617,c71622,Verbal clauses
17617,c71623,Verbal clauses
17618,c71624,Verbal clauses
17618,c71625,Verbal clauses
17618,c71626,Clauses without predication
17618,c71627,Verbal clauses
17619,c71628,Verbal clauses
17619,c71629,Verbal clauses
17620,c71630,Verbal clauses
17620,c71631,Clauses without predication
17620,c71632,Nominal clauses
17621,c71633,Verbal clauses
17621,c71634,Verbal clauses
17621,c71635,Verbal clauses
17622,c71636,Nominal clauses
17622,c71637,Nominal clauses
17622,c71638,Nominal clauses
17623,c71639,Verbal clauses
17623,c71640,Clauses without predication
17623,c71641,Nominal clauses
17623,c71642,Verbal clauses
17624,c71643,Verbal clauses
17624,c71644,Verbal clauses
17624,c71645,Verbal clauses
17625,c71646,Verbal clauses
17625,c71647,Verbal clauses
17625,c71648,Verbal clauses
17626,c71649,Verbal clauses
17626,c71650,Verbal clauses
17626,c71651,Verbal clauses
17627,c71652,Verbal clauses
17627,c71653,Nominal clauses
17627,c71654,Clauses without predication
17627,c71655,Nominal clauses
17627,c71656,Verbal clauses
17628,c71657,Verbal clauses
17628,c71658,Nominal clauses
17628,c71659,Verbal clauses
17628,c71660,Nominal clauses
17628,c71661,Nominal clauses
17629,c71662,Nominal clauses
17629,c71663,Verbal clauses
17630,c71664,Verbal clauses
17630,c71665,Verbal clauses
17631,c71666,Verbal clauses
17631,c71667,Verbal clauses
17632,c71668,Nominal clauses
17632,c71669,Nominal clauses
17632,c71670,Nominal clauses
17633,c71671,Verbal clauses
17633,c71672,Verbal clauses
17634,c71673,Verbal clauses
17634,c71674,Verbal clauses
17635,c71675,Verbal clauses
17635,c71676,Verbal clauses
17635,c71677,Verbal clauses
17636,c71678,Verbal clauses
17636,c71679,Clauses without predication
17636,c71680,Verbal clauses
17637,c71681,Verbal clauses
17637,c71682,Verbal clauses
17638,c71683,Verbal clauses
17638,c71684,Clauses without predication
17639,c71685,Verbal clauses
17639,c71686,Clauses without predication
17639,c71687,Verbal clauses
17639,c71688,Verbal clauses
17639,c71689,Clauses without predication
17640,c71690,Verbal clauses
17640,c71691,Verbal clauses
17641,c71692,Verbal clauses
17641,c71693,Verbal clauses
17642,c71694,Verbal clauses
17642,c71695,Verbal clauses
17643,c71696,Verbal clauses
17643,c71697,Verbal clauses
17644,c71698,Verbal clauses
17644,c71699,Clauses without predication
17644,c71700,Verbal clauses
17645,c71701,Verbal clauses
17645,c71702,Verbal clauses
17645,c71703,Verbal clauses
17645,c71704,Verbal clauses
17646,c71705,Verbal clauses
17646,c71706,Clauses without predication
17647,c71707,Verbal clauses
17647,c71708,Clauses without predication
17647,c71709,Verbal clauses
17647,c71710,Verbal clauses
17648,c71711,Verbal clauses
17648,c71712,Verbal clauses
17648,c71713,Verbal clauses
17649,c71714,Verbal clauses
17649,c71715,Clauses without predication
17649,c71716,Verbal clauses
17649,c71717,Clauses without predication
17650,c71718,Verbal clauses
17650,c71719,Clauses without predication
17650,c71720,Verbal clauses
17650,c71721,Clauses without predication
17651,c71722,Verbal clauses
17651,c71723,Clauses without predication
17651,c71724,Nominal clauses
17652,c71725,Verbal clauses
17652,c71726,Verbal clauses
17652,c71727,Verbal clauses
17653,c71728,Verbal clauses
17653,c71729,Verbal clauses
17653,c71730,Verbal clauses
17654,c71731,Verbal clauses
17654,c71732,Clauses without predication
17655,c71733,Clauses without predication
17655,c71734,Verbal clauses
17656,c71735,Clauses without predication
17656,c71736,Clauses without predication
17657,c71737,Clauses without predication
17657,c71738,Clauses without predication
17658,c71739,Clauses without predication
17658,c71740,Clauses without predication
17659,c71741,Clauses without predication
17659,c71742,Clauses without predication
17660,c71743,Verbal clauses
17660,c71744,Verbal clauses
17660,c71745,Nominal clauses
17661,c71746,Verbal clauses
17661,c71747,Clauses without predication
17661,c71748,Verbal clauses
17662,c71749,Verbal clauses
17662,c71750,Verbal clauses
17662,c71751,Clauses without predication
17663,c71752,Verbal clauses
17663,c71753,Verbal clauses
17664,c71754,Verbal clauses
17664,c71755,Verbal clauses
17665,c71756,Verbal clauses
17665,c71757,Verbal clauses
17666,c71758,Verbal clauses
17666,c71759,Verbal clauses
17667,c71760,Nominal clauses
17667,c71761,Nominal clauses
17668,c71762,Verbal clauses
17668,c71763,Clauses without predication
17668,c71764,Nominal clauses
17669,c71765,Verbal clauses
17669,c71766,Clauses without predication
17670,c71767,Verbal clauses
17670,c71768,Nominal clauses
17670,c71769,Verbal clauses
17671,c71770,Verbal clauses
17671,c71771,Verbal clauses
17671,c71772,Verbal clauses
17672,c71773,Verbal clauses
17672,c71774,Verbal clauses
17673,c71775,Verbal clauses
17673,c71776,Verbal clauses
17674,c71777,Verbal clauses
17674,c71778,Verbal clauses
17675,c71779,Verbal clauses
17675,c71780,Verbal clauses
17676,c71781,Verbal clauses
17676,c71782,Verbal clauses
17677,c71783,Verbal clauses
17677,c71784,Nominal clauses
17678,c71784,Nominal clauses
17678,c71785,Verbal clauses
17679,c71785,Verbal clauses
17679,c71786,Verbal clauses
17679,c71787,Verbal clauses
17680,c71787,Verbal clauses
17680,c71788,Verbal clauses
17681,c71788,Verbal clauses
17682,c71788,Verbal clauses
17682,c71789,Nominal clauses
17683,c71789,Nominal clauses
17683,c71790,Verbal clauses
17684,c71790,Verbal clauses
17684,c71791,Verbal clauses
17684,c71792,Verbal clauses
17685,c71792,Verbal clauses
17685,c71793,Verbal clauses
17685,c71794,Verbal clauses
17686,c71794,Verbal clauses
17686,c71795,Verbal clauses
17686,c71796,Verbal clauses
17687,c71796,Verbal clauses
17687,c71797,Verbal clauses
17687,c71798,Verbal clauses
17687,c71799,Verbal clauses
17688,c71800,Verbal clauses
17688,c71801,Verbal clauses
17688,c71802,Verbal clauses
17689,c71802,Verbal clauses
17689,c71803,Verbal clauses
17689,c71804,Verbal clauses
17690,c71804,Verbal clauses
17690,c71805,Verbal clauses
17690,c71806,Verbal clauses
17691,c71806,Verbal clauses
17691,c71807,Verbal clauses
17691,c71808,Verbal clauses
17692,c71808,Verbal clauses
17692,c71809,Verbal clauses
17692,c71810,Verbal clauses
17693,c71810,Verbal clauses
17693,c71811,Verbal clauses
17693,c71812,Verbal clauses
17694,c71812,Verbal clauses
17694,c71813,Verbal clauses
17695,c71814,Verbal clauses
17695,c71815,Verbal clauses
17695,c71816,Verbal clauses
17696,c71816,Verbal clauses
17696,c71817,Verbal clauses
17696,c71818,Verbal clauses
17697,c71818,Verbal clauses
17697,c71819,Nominal clauses
17697,c71820,Nominal clauses
17698,c71820,Nominal clauses
17698,c71821,Verbal clauses
17698,c71822,Verbal clauses
17699,c71823,Verbal clauses
17699,c71824,Verbal clauses
17699,c71825,Verbal clauses
17700,c71825,Verbal clauses
17700,c71826,Nominal clauses
17701,c71826,Nominal clauses
17701,c71827,Verbal clauses
17701,c71828,Verbal clauses
17701,c71829,Verbal clauses
17702,c71829,Verbal clauses
17702,c71830,Verbal clauses
17703,c71831,Verbal clauses
17703,c71832,Nominal clauses
17703,c71833,Verbal clauses
17703,c71834,Verbal clauses
17704,c71834,Verbal clauses
17704,c71835,Nominal clauses
17704,c71836,Nominal clauses
17704,c71837,Nominal clauses
17704,c71838,Verbal clauses
17705,c71838,Verbal clauses
17705,c71839,Verbal clauses
17706,c71839,Verbal clauses
17706,c71840,Verbal clauses
17706,c71841,Verbal clauses
17707,c71841,Verbal clauses
17707,c71842,Verbal clauses
17708,c71842,Verbal clauses
17708,c71843,Verbal clauses
17709,c71844,Verbal clauses
17709,c71845,Verbal clauses
17709,c71846,Verbal clauses
17710,c71846,Verbal clauses
17710,c71847,Verbal clauses
17710,c71848,Verbal clauses
17710,c71849,Verbal clauses
17711,c71849,Verbal clauses
17711,c71850,Verbal clauses
17712,c71850,Verbal clauses
17712,c71851,Verbal clauses
17712,c71852,Verbal clauses
17712,c71853,Verbal clauses
17713,c71854,Verbal clauses
17713,c71855,Verbal clauses
17713,c71856,Verbal clauses
17714,c71856,Verbal clauses
17714,c71857,Verbal clauses
17715,c71857,Verbal clauses
17715,c71858,Verbal clauses
17715,c71859,Verbal clauses
17716,c71859,Verbal clauses
17716,c71860,Verbal clauses
17716,c71861,Verbal clauses
17716,c71862,Verbal clauses
17717,c71863,Verbal clauses
17717,c71864,Verbal clauses
17718,c71864,Verbal clauses
17718,c71865,Verbal clauses
17718,c71866,Verbal clauses
17719,c71866,Verbal clauses
17719,c71867,Verbal clauses
17719,c71868,Verbal clauses
17720,c71869,Verbal clauses
17720,c71870,Verbal clauses
17721,c71870,Verbal clauses
17721,c71871,Verbal clauses
17721,c71872,Verbal clauses
17721,c71873,Verbal clauses
17722,c71873,Verbal clauses
17722,c71874,Clauses without predication
17722,c71875,Verbal clauses
17723,c71875,Verbal clauses
17723,c71876,Verbal clauses
17724,c71876,Verbal clauses
17724,c71877,Verbal clauses
17725,c71877,Verbal clauses
17725,c71878,Verbal clauses
17725,c71879,Verbal clauses
17726,c71879,Verbal clauses
17726,c71880,Verbal clauses
17726,c71881,Verbal clauses
17726,c71882,Verbal clauses
17727,c71882,Verbal clauses
17727,c71883,Verbal clauses
17727,c71884,Verbal clauses
17728,c71885,Verbal clauses
17728,c71886,Verbal clauses
17728,c71887,Verbal clauses
17729,c71888,Verbal clauses
17729,c71889,Verbal clauses
17729,c71890,Verbal clauses
17730,c71891,Verbal clauses
17730,c71892,Verbal clauses
17731,c71892,Verbal clauses
17731,c71893,Verbal clauses
17731,c71894,Verbal clauses
17732,c71894,Verbal clauses
17732,c71895,Verbal clauses
17733,c71896,Verbal clauses
17733,c71897,Verbal clauses
17734,c71897,Verbal clauses
17734,c71898,Verbal clauses
17734,c71899,Verbal clauses
17734,c71900,Verbal clauses
17735,c71900,Verbal clauses
17735,c71901,Verbal clauses
17735,c71902,Verbal clauses
17736,c71903,Verbal clauses
17736,c71904,Verbal clauses
17736,c71905,Verbal clauses
17737,c71905,Verbal clauses
17737,c71906,Verbal clauses
17738,c71906,Verbal clauses
17738,c71907,Nominal clauses
17738,c71908,Nominal clauses
17739,c71908,Nominal clauses
17739,c71909,Verbal clauses
17739,c71910,Verbal clauses
17740,c71910,Verbal clauses
17740,c71911,Verbal clauses
17740,c71912,Verbal clauses
17740,c71913,Verbal clauses
17741,c71913,Verbal clauses
17741,c71914,Verbal clauses
17741,c71915,Clauses without predication
17742,c71915,Clauses without predication
17742,c71916,Verbal clauses
17742,c71917,Nominal clauses
17742,c71918,Verbal clauses
17743,c71918,Verbal clauses
17743,c71919,Verbal clauses
